year;site_no;trial;site;irrigation;plot;rep;date;dps;soil_moisture_30;soil_moisture_60;soil_moisture_90;PAW_30;PAW_60;PAW_90;root_yield;root_dry_matter;leaf_yield;leaf_dry_matter;LAI;n;sugar;K;Na;amino_N;soluble_Nt;NO3;betaine;invert_sugar;marc
2000;5;5_1;Wörbzig;no;85928;3;15/6/2000;67;12.94;17.41;20.77;23.47;52.86;67.99;11.1;14.44;41.5;8.72;3.41;92;8.57;104.88;16.73;20.47;83.9;25.84;13.87;14.93;4.17
2000;5;5_1;Wörbzig;no;85948;4;15/6/2000;67;12.81;18.51;16.8;22.95;57.8;50.08;9.375;14.94;36;10.11;3.29;85;9.17;86.4;12.95;15.14;70.65;23.97;14.76;16.51;3.97
2000;5;5_1;Wörbzig;no;85903;1;27/6/2000;79;10.8;10.28;11.91;15.13;20.76;28.09;18.4;18.68;39.4;11;4.06;99;12.9;63.75;12.35;12.84;53.85;7.97;16.79;11.13;4.04
2000;5;5_1;Wörbzig;no;85919;2;27/6/2000;79;10.43;12.39;16.72;13.68;30.25;49.74;19.95;18.86;46.7;11.13;4.74;94;12.93;63.65;18.25;15.09;68.05;12.53;18.4;10.2;4.06
2000;5;5_1;Wörbzig;no;85929;3;27/6/2000;79;11.17;11.78;13.47;16.57;27.51;35.13;19.9;18.43;44.7;10.25;4.47;93;12.65;65.55;15.05;13.94;62.62;10.95;18.11;8.78;3.8
2000;5;5_1;Wörbzig;no;85947;4;27/6/2000;79;10.91;12.02;10.01;15.57;28.6;19.53;18.85;19.11;44;11.34;4.04;92;13.18;61.45;12.2;14.61;60.88;9.36;18.29;11.38;4.33
2000;5;5_1;Wörbzig;no;85904;1;12/7/2000;94;14.21;12.89;11.97;28.42;32.52;28.38;32.1;20.68;50.7;11.92;4.88;92;14.77;56.75;7.5;10.27;52.35;4.71;21.09;10.41;4.2
2000;5;5_1;Wörbzig;no;85923;2;12/7/2000;94;14.8;13.13;15.11;30.71;33.59;42.48;31.1;20.19;50.1;11.85;5.4;97;14.56;47.75;8.05;9.83;44.86;3.22;20.96;8.9;3.85
2000;5;5_1;Wörbzig;no;85927;3;12/7/2000;94;14.91;11.66;11.28;31.16;26.96;25.25;31.4;21.76;56.6;11.81;5.23;108;15.75;55.85;9.75;13.01;58.37;4.83;20.8;10.07;3.98
2000;5;5_1;Wörbzig;no;85945;4;12/7/2000;94;15.83;12.15;13.76;34.73;29.16;36.42;32;20.75;57.5;11.36;5.2;97;15.09;53;6;9.16;49.97;3.51;19.51;10.67;4.09
2000;5;5_1;Wörbzig;no;85905;1;25/7/2000;107;11.01;11.14;10.4;15.95;24.63;21.28;35.2;25.59;44.4;13.95;4.07;90;18.98;52.55;4.55;11.99;53.96;1.07;21.43;10.11;4.95
2000;5;5_1;Wörbzig;no;85924;2;25/7/2000;107;11.25;11.01;10.87;16.86;24.04;23.43;35.1;24.01;46.6;13.32;4.42;88;17.63;48.4;7.15;13.37;56.42;1.62;21.41;9.99;4.89
2000;5;5_1;Wörbzig;no;85925;3;25/7/2000;107;10.43;9.93;9.2;13.66;19.2;15.92;32.75;26.08;37.9;15.53;3.51;92;19.48;48.75;6.75;13.46;59.85;1.01;22.06;10.54;4.78
2000;5;5_1;Wörbzig;no;85944;4;25/7/2000;107;10.9;10.9;10.06;15.5;23.55;19.76;38.45;24.47;51.3;12.94;4;104;18.14;50.55;5.55;12.84;54.22;1.62;20.19;12.43;4.68
2000;5;5_1;Wörbzig;no;85906;1;10/8/2000;123;10.86;11;0;15.35;23.98;0;41.6;27.31;44.15;15.56;4.01;99;20.61;42.85;4.05;14.56;63.43;0.59;22.86;8.96;4.97
2000;5;5_1;Wörbzig;no;85922;2;10/8/2000;123;10.05;10.38;0;12.21;21.23;0;47.45;25.74;59.99;16.5;4.61;94;19.38;48.8;6.25;17.08;70.64;1.94;19.82;9.51;4.57
2000;5;5_1;Wörbzig;no;85926;3;10/8/2000;123;9.8;9.4;0;11.24;16.82;0;35.65;28.11;38.4;19.54;3.19;97;21.76;43.1;5.4;18.46;67.18;0.76;22.62;9.37;4.71
2000;5;5_1;Wörbzig;no;85943;4;10/8/2000;123;9.57;10.07;0;10.33;19.82;0;40.65;27.61;48.55;17.79;3.67;89;21.07;46.9;4.85;21.11;83.26;1.3;21.7;10.49;4.62
2000;5;5_1;Wörbzig;no;85907;1;22/8/2000;135;18.52;11.45;10.7;45.21;26.04;22.67;58.4;24.05;48.82;19.36;4.41;106;17.41;38.7;4.05;15.45;61.04;0.97;19.74;5.72;4.9
2000;5;5_1;Wörbzig;no;85914;2;22/8/2000;135;18.38;11.47;10.3;44.67;26.13;20.83;49.35;24.25;34.39;15.95;3.46;90;17.55;35.2;3.55;13.19;57.35;0.75;19.55;6.46;5.07
2000;5;5_1;Wörbzig;no;85936;3;22/8/2000;135;18.73;9.34;8.75;46.04;16.54;13.88;51.4;24.7;30.65;19.12;2.57;86;18.28;38.75;4.45;21.16;76.51;1.19;19.41;7.27;4.63
2000;5;5_1;Wörbzig;no;85942;4;22/8/2000;135;19.14;10.28;9.1;47.65;20.76;15.45;56.6;23.89;42.44;17.45;3.47;100;17.7;35.35;3.35;14.92;60.31;0.86;19.51;5.84;4.74
2000;5;5_1;Wörbzig;no;85908;1;7/9/2000;151;17.17;13.55;10.79;39.97;35.45;23.06;69.8;23.67;54.53;15.33;5.45;99;17.59;37.6;3;10.6;55.25;1.32;18.17;0;4.71
2000;5;5_1;Wörbzig;no;85915;2;7/9/2000;151;19.95;13.41;9.59;50.81;34.83;17.67;66.4;23.26;48.35;16.76;4.84;98;17.14;37.6;2.6;8.59;47.48;1.25;18.04;5.43;4.78
2000;5;5_1;Wörbzig;no;85934;3;7/9/2000;151;20.57;12.43;12.23;53.22;30.43;29.52;70.6;23.11;51.4;15.17;5.2;103;17.11;38.8;3.4;10.53;49.25;1.69;16.34;5.4;4.77
2000;5;5_1;Wörbzig;no;85941;4;7/9/2000;151;19.38;11.55;10.43;48.59;26.48;21.42;61.6;23.3;56.48;16.27;4.8;80;17.12;38.2;3.7;11.07;48.13;1.32;19.12;5.29;4.77
2000;5;5_1;Wörbzig;no;85909;1;19/9/2000;163;18.29;11.91;10.52;44.34;28.08;21.84;76.3;23.6;57;15.53;5.38;97;17.62;39.75;3.5;9.38;43.99;1.56;15.16;5.11;4.61
2000;5;5_1;Wörbzig;no;85913;2;19/9/2000;163;18.44;11.42;12.85;44.91;25.88;32.34;65.7;23.66;39.55;17.72;4.43;96;17.58;32.9;2.4;6.59;35.79;0.81;14.89;5.8;4.72
2000;5;5_1;Wörbzig;no;85935;3;19/9/2000;163;17.92;11.51;9.98;42.9;26.3;19.41;70.6;23;52.98;17.06;4.78;88;17.12;36.55;2.75;8.76;43;1.2;15.16;5.38;4.38
2000;5;5_1;Wörbzig;no;85940;4;19/9/2000;163;18.34;13.64;10.21;44.52;35.88;20.45;74.1;22.81;55.68;16.15;4.59;95;16.9;38.4;3.5;8.94;47.13;1.92;16.2;5.94;4.67
2000;5;5_1;Wörbzig;no;85910;1;4/10/2000;178;15.87;13.56;0;34.89;35.53;0;78.5;24.51;49.06;0;3.99;94;18.53;38.8;4;12.35;54.26;1.51;20.4;6.05;4.48
2000;5;5_1;Wörbzig;no;85917;2;4/10/2000;178;15.61;12.02;0;33.88;28.59;0;78.95;25.5;52.63;16.6;3.08;96;19.1;39.15;2.4;7.57;42.84;0.97;16.11;5.48;4.69
2000;5;5_1;Wörbzig;no;85931;3;4/10/2000;178;14.35;10.96;0;28.97;23.83;0;80.35;24.63;55.19;16.81;4.88;97;18.52;38.05;4.4;9.38;47.95;1.18;17.35;6.78;4.37
2000;5;5_1;Wörbzig;no;85938;4;4/10/2000;178;12.76;11.97;10.39;22.75;28.36;21.25;71.9;24.51;38.4;18.46;3.59;89;18.49;35;2.65;8.19;45.32;0.73;16.04;5.65;4.51
2000;5;5_1;Wörbzig;no;85911;1;17/10/2000;191;18.23;13.66;12.02;44.09;35.97;28.59;90.45;24.51;56.2;15.87;5.64;82;18.56;39.4;4.35;10.84;46.15;1.95;13.21;5.65;4.59
2000;5;5_1;Wörbzig;no;85918;2;17/10/2000;191;17.79;11.21;10.65;42.38;24.97;22.44;82.75;25.1;45.6;15.9;4.52;94;19.25;37.7;2.25;7.7;41.13;0.86;16.17;4.95;4.79
2000;5;5_1;Wörbzig;no;85933;3;17/10/2000;191;16.34;11.69;9.73;36.73;27.1;18.29;80.9;24.3;53.2;15.81;3.45;101;18.61;38.3;3.85;7.97;45.69;1.51;17.58;5.38;4.55
2000;5;5_1;Wörbzig;no;85937;4;17/10/2000;191;17.06;11.65;9.62;39.53;26.93;17.79;65.3;23.89;34.15;18.63;3.4;91;18.27;32.1;2.25;6.11;35.15;0.69;15.39;5.27;4.26
2000;5;5_1;Wörbzig;no;85912;1;31/10/2000;205;16.06;11.75;12.42;35.62;27.36;30.38;84.75;25.69;39.1;18.96;3.63;93;19.68;36.6;3.25;9.07;46.05;1.19;18.38;5.12;4.51
2000;5;5_1;Wörbzig;no;85916;2;31/10/2000;205;14.89;10.97;8.74;31.06;23.86;13.85;81.05;25.47;50;17.19;3.98;89;19.57;39.15;2.7;9.03;46.73;1.57;18.5;5.38;4.48
2000;5;5_1;Wörbzig;no;85932;3;31/10/2000;205;15.04;10.85;9.53;31.64;23.33;17.39;86.95;25.69;48.3;18.07;3.34;101;19.58;40.05;3.9;9.91;49.19;1.96;19.99;5.76;4.65
2000;5;5_1;Wörbzig;no;85939;4;31/10/2000;205;16.72;11.38;0;38.2;25.69;0;82.65;25.25;52.2;18.42;4.14;93;19.05;38;3.8;9.96;50.5;1.56;19.41;4.95;4.66
2000;5;5_2;Wörbzig;yes;85951;1;30/5/2000;51;16.71;19.73;21.87;38.16;63.3;72.9;0.46;13.43;3.11;10.28;1.38;89;5.54;122.4;30.9;20.98;91.33;36.17;14.48;0;5.53
2000;5;5_2;Wörbzig;yes;85970;2;30/5/2000;51;18.77;21.94;20.47;46.19;73.23;66.6;1.06;14.41;6.43;10.92;1.31;101;6.6;120.3;26.1;24.7;90.29;32.43;13.89;37.95;5.66
2000;5;5_2;Wörbzig;yes;85980;3;30/5/2000;51;17.87;19.25;21.8;42.71;61.1;72.61;1.044;14.84;6.3;11.08;1.39;100;6.94;115.9;26.9;23.9;89.43;30.34;13.13;36.33;5.28
2000;5;5_2;Wörbzig;yes;85996;4;30/5/2000;51;18.85;21.24;20.76;46.5;70.1;67.9;1.12;14.02;7.19;10.22;1.63;99;6.42;121.3;30.4;23.72;94.73;34.19;14.27;33.33;5.68
2000;5;5_2;Wörbzig;yes;85952;1;15/6/2000;67;14.06;18.39;20.03;27.82;57.25;64.63;8.14;14.96;28.2;10.22;2.83;82;9.17;80.35;21.5;17.13;72.99;22.1;13.96;17.98;4.16
2000;5;5_2;Wörbzig;yes;85971;2;15/6/2000;67;12.15;15.96;20.12;20.38;46.32;65.04;9.44;15.74;35;10.49;3.28;91;9.72;81;18.2;14.92;65.63;18.03;15.99;14.13;4.03
2000;5;5_2;Wörbzig;yes;85978;3;15/6/2000;67;12.46;16.18;20.18;21.61;47.31;65.33;9.945;16.41;36.7;9.76;3.43;90;10.16;80.45;19.45;18.81;76.8;18.91;16.22;16.39;4.19
2000;5;5_2;Wörbzig;yes;85998;4;15/6/2000;67;12.31;18.38;20.46;21.01;57.22;66.56;11.02;14.25;44;9.39;0;82;8.47;101.55;18.3;17.53;81.71;27.6;15.02;14.62;4.02
2000;5;5_2;Wörbzig;yes;85953;1;27/6/2000;79;10.68;13.89;18.27;14.64;37.01;56.72;16.65;19.11;36.9;12.01;3.68;96;13.11;49.1;18.9;12.97;56.09;7.69;15.63;11.38;4.1
2000;5;5_2;Wörbzig;yes;85969;2;27/6/2000;79;10.66;12.75;17.39;14.59;31.87;52.74;16.8;18.09;32.8;11.28;3.25;83;12.6;54.7;18.6;11.33;51.96;8.69;16.06;11.22;3.98
2000;5;5_2;Wörbzig;yes;85979;3;27/6/2000;79;12.2;12.41;17.04;20.58;30.34;51.19;16.3;19;32.7;11.83;3.48;82;13.12;54.7;20.05;14.69;64.32;10.32;17.12;10.64;4.02
2000;5;5_2;Wörbzig;yes;85997;4;27/6/2000;79;10.37;15.03;17.35;13.44;42.13;52.59;17.3;19;36.8;10.94;3.54;82;13.14;69.9;12.4;14.52;60.85;7.78;17.19;11.68;4.56
2000;5;5_2;Wörbzig;yes;85954;1;12/7/2000;94;15.5;15.01;18.83;33.44;42.02;59.24;24.7;20.89;38.1;12.64;4.36;92;15.06;40.75;10.1;8.19;40.54;2.34;15.28;10.87;4.2
2000;5;5_2;Wörbzig;yes;85973;2;12/7/2000;94;15.62;14.2;17.71;33.92;38.42;54.17;27.8;19.95;50.2;11.75;4.91;102;14.31;46.15;12.65;8.37;43.63;5.01;14.79;9.49;4.02
2000;5;5_2;Wörbzig;yes;85977;3;12/7/2000;94;16.09;13.04;15.87;35.75;33.17;45.91;28.05;20.5;45;12.3;4.76;103;14.71;39.55;11.8;9.29;46.69;3.44;14.86;11.41;4.11
2000;5;5_2;Wörbzig;yes;85995;4;12/7/2000;94;15.37;14.48;15.73;32.96;39.66;45.31;28.95;20.56;44.1;11.98;4.23;97;15.18;39.9;8.4;7.81;36.34;1.8;13.75;10.49;4.41
2000;5;5_2;Wörbzig;yes;85955;1;25/7/2000;107;19.66;18.24;16.58;49.66;56.57;49.12;33.5;21.82;40.6;13.17;4.15;85;15.76;39.38;7.78;9.16;37.26;1.54;14.6;9.75;4.74
2000;5;5_2;Wörbzig;yes;85974;2;25/7/2000;107;15.51;12.65;16.07;33.48;31.42;46.81;37.6;21.72;55.2;12.33;5.06;88;15.62;53.65;8.5;11.82;56.92;4.79;16.15;9.91;4.22
2000;5;5_2;Wörbzig;yes;85975;3;25/7/2000;107;19.37;15.11;16.86;48.55;42.49;50.36;37.5;21.31;49.1;12.67;5.15;88;15.2;39.9;8.9;10.22;48.57;2.66;16.93;8.87;4.56
2000;5;5_2;Wörbzig;yes;85994;4;25/7/2000;107;20.2;16.98;14.85;51.8;50.93;41.34;37.1;22.65;39.1;13.02;4.18;90;16.56;39.6;5.2;8.5;40.35;0.74;14.95;9.29;4.86
2000;5;5_2;Wörbzig;yes;85956;1;10/8/2000;123;19.86;18.63;0;50.45;58.32;0;53.95;20.62;61.3;12.26;6.16;95;15.07;37.45;5.85;6.42;30.82;1.46;13.42;7.91;4.01
2000;5;5_2;Wörbzig;yes;85972;2;10/8/2000;123;19.49;17.23;0;49.02;52.02;0;53;21.25;65.6;12.81;5.64;102;15.65;39.15;5.3;6.37;35.97;1.3;14.13;7.85;4.07
2000;5;5_2;Wörbzig;yes;85976;3;10/8/2000;123;19.61;18.13;0;49.47;56.07;0;50.4;20.99;61.3;12.17;5.2;89;15.37;37.85;5.05;6.77;38.48;1.48;14.01;7.37;4.02
2000;5;5_2;Wörbzig;yes;85993;4;10/8/2000;123;18.99;17.99;0;47.07;55.45;0;51.1;22.12;55.15;14.54;4.35;98;16.52;36.75;3.1;5.93;31.2;1.96;14.53;8.18;4.61
2000;5;5_2;Wörbzig;yes;85957;1;22/8/2000;135;23.59;19.96;16.41;64.98;64.32;48.33;72.7;20.54;71.76;11.45;5.94;94;15.24;35.83;5.4;6.11;29.34;1.02;16.45;0;0
2000;5;5_2;Wörbzig;yes;85964;2;22/8/2000;135;21.84;20.19;17.35;58.17;65.35;52.56;62.85;20.78;64.04;12.68;5.65;86;15.29;33.05;5.15;5.49;28.79;1.01;14.58;4.84;4.09
2000;5;5_2;Wörbzig;yes;85986;3;22/8/2000;135;20.16;14.55;14.56;51.63;39.96;40.03;70.85;20.71;74.42;12.04;4.99;90;15.26;46.05;5.85;10;42.74;1.52;16.71;5.41;3.85
2000;5;5_2;Wörbzig;yes;85992;4;22/8/2000;135;22.16;16.99;13.1;59.41;50.93;33.44;62.8;21.11;62.75;13.83;4.62;98;15.48;32.75;4.25;5.58;26.71;1.15;14.66;5.04;4.43
2000;5;5_2;Wörbzig;yes;85958;1;7/9/2000;151;22.66;20.05;16.62;61.37;64.71;49.28;80.15;22.02;76.35;11.35;6.63;100;16.46;34.55;4.83;5.62;28.11;1.13;12.79;0;4.94
2000;5;5_2;Wörbzig;yes;85965;2;7/9/2000;151;21.84;19.17;15.55;58.19;60.76;44.47;76.1;21.64;67.5;13.09;5.73;95;16.41;33;5.05;4.91;25.59;1.01;12.2;4.82;4.06
2000;5;5_2;Wörbzig;yes;85984;3;7/9/2000;151;22.34;17.2;14.58;60.14;51.88;40.13;81.35;22.08;71.3;11.57;6.6;102;16.34;37.2;5.2;6.77;31.32;1.31;12.61;5.38;4.43
2000;5;5_2;Wörbzig;yes;85991;4;7/9/2000;151;21.88;18.78;12.92;58.34;58.99;32.63;74.8;22.72;61.6;13.86;5.73;93;16.97;32.7;3.95;5.53;27.8;0.91;11.4;4.86;4.57
2000;5;5_2;Wörbzig;yes;85959;1;19/9/2000;163;21.18;20.31;17.43;55.6;65.89;52.96;82.45;22.54;75.49;12.91;6.31;98;16.79;33.35;4.65;5.22;23.88;0.99;10.93;4.97;4.44
2000;5;5_2;Wörbzig;yes;85963;2;19/9/2000;163;21.23;20.29;18.72;55.81;65.81;58.72;71;22.4;61.2;13.67;6.42;83;16.97;31.9;5.95;5.58;25.94;0.99;11.84;5.45;4.17
2000;5;5_2;Wörbzig;yes;85985;3;19/9/2000;163;19.85;15.56;13.35;50.4;44.53;34.6;82.9;22.51;75.15;15.86;6.92;97;17.11;35.55;5;7.13;31.54;1.35;13.7;5.52;4.01
2000;5;5_2;Wörbzig;yes;85990;4;19/9/2000;163;19.34;17.96;11.76;48.42;55.31;27.43;78.3;23;57.5;15.32;5.92;97;17.49;31.5;4.05;5.13;25.08;0.96;10.59;5.77;4.46
2000;5;5_2;Wörbzig;yes;85960;1;4/10/2000;178;19.87;19.59;19.04;50.51;62.67;60.18;92;23.68;77.17;12.22;6.23;95;17.91;34.95;6.25;8.1;34.52;1.44;14.17;5.61;4.01
2000;5;5_2;Wörbzig;yes;85967;2;4/10/2000;178;18.53;16.54;15.51;45.26;48.95;44.29;86;23.55;56.53;12.63;5.41;91;18.27;34.85;4.3;6.15;31.03;0.92;13.49;5.12;4.43
2000;5;5_2;Wörbzig;yes;85981;3;4/10/2000;178;19.52;17.85;15.41;49.11;54.84;43.84;94.3;23.86;66.89;13.13;5.83;96;18.23;33.6;5;7.21;33.35;1.06;13.86;5.54;4.21
2000;5;5_2;Wörbzig;yes;85988;4;4/10/2000;178;18.85;19.26;16.95;46.52;61.18;50.79;80.6;24.12;48.88;14.4;4.68;90;18.5;31.08;3.18;5;24.09;0.67;12.9;4.92;4.73
2000;5;5_2;Wörbzig;yes;85961;1;17/10/2000;191;21;17.26;14.85;54.9;52.18;41.34;85.4;23.6;68.8;13.71;5.4;89;18.03;35.65;4.75;7.66;34.94;1.22;13.68;5.49;4.72
2000;5;5_2;Wörbzig;yes;85968;2;17/10/2000;191;19.83;18.94;19.09;50.33;59.72;60.39;93.8;24.08;68.2;15.14;5.29;98;18.15;32.55;4.25;7.04;31.69;1.06;12.98;5.31;4.49
2000;5;5_2;Wörbzig;yes;85983;3;17/10/2000;191;20.48;18.73;16.34;52.86;58.8;48.03;83.05;23.13;56.3;14.36;4.75;87;17.95;32.7;4.55;6.37;30.01;1.17;12.3;5.22;4.18
2000;5;5_2;Wörbzig;yes;85987;4;17/10/2000;191;19.76;18.91;14.83;50.06;59.61;41.26;80.8;23.83;45.38;15.18;4.56;89;18.35;30.45;3.15;5.13;26.75;0.77;13.57;4.89;4.45
2000;5;5_2;Wörbzig;yes;85962;1;31/10/2000;205;19.92;19.81;16.47;50.67;63.64;48.6;90.05;24.81;70;14.85;4.65;92;19.22;38.4;4.5;9.56;42.93;1.96;18.03;5.22;4.09
2000;5;5_2;Wörbzig;yes;85966;2;31/10/2000;205;20.06;18.91;19.78;51.25;59.62;63.5;90.5;24.88;58.2;14.41;4.71;93;18.84;34.85;4.25;6.99;34.22;1.18;15.46;5.32;4.7
2000;5;5_2;Wörbzig;yes;85982;3;31/10/2000;205;19.98;17.46;15.43;50.9;53.07;43.93;88.65;25;58.95;15.25;4.49;92;19.26;33.95;3.75;7.83;38.55;1.46;16.11;5.59;4.38
2000;5;5_2;Wörbzig;yes;85989;4;31/10/2000;205;19.86;18.71;14.55;50.46;58.68;39.95;89.35;24.11;49.85;16.6;4.21;100;19.38;29.25;2.8;5.36;27.33;0.77;16.76;5;4.61
2000;7;7_1;Friemar;no;85601;1;31/5/2000;54;18.25;19.1;20.51;36.69;52.96;58.29;1.172;15.09;7.96;11.07;1.05;94;7.72;101.5;21.4;17.44;70.62;25.95;17.9;36.67;4.87
2000;7;7_1;Friemar;no;85613;2;31/5/2000;54;19.46;18;19.59;41.38;47.98;54.16;0.78;14.34;6.13;9.99;0.88;85;6.93;98.3;30.15;17.75;73.41;26.17;15.4;37.97;4.77
2000;7;7_1;Friemar;no;85624;3;31/5/2000;54;19.29;21.11;20.54;40.74;62.01;58.42;0.755;14.22;5.72;10.32;0.9;76;7.07;96.05;29.8;18.46;75.33;26.61;18.95;40.19;4.59
2000;7;7_1;Friemar;no;85627;4;31/5/2000;54;19.85;20.66;20.23;42.91;59.99;57.02;0.588;14.28;4.55;10.3;1.32;80;6.78;86.6;41.3;17.66;81.18;28.92;18.05;43.52;4.86
2000;7;7_1;Friemar;no;85602;1;28/6/2000;82;13.53;15.19;16.33;18.26;35.37;39.48;14;18.76;29.8;12.37;3.66;75;12.44;57.8;23.75;11.2;56.55;9.04;18.3;12.51;4.24
2000;7;7_1;Friemar;no;85615;2;28/6/2000;82;14.47;15.91;15.68;21.92;38.59;36.57;11.35;17.98;21.4;11.46;3.82;61;11.97;54.8;19.35;8.14;45.16;5.77;16.8;11.61;4.03
2000;7;7_1;Friemar;no;85620;3;28/6/2000;82;14.35;15.02;15.74;21.48;34.59;36.85;13.85;18.14;28.8;11.97;4.89;75;12.19;43.85;32.4;9.47;50.14;7.33;15.5;11.96;3.81
2000;7;7_1;Friemar;no;85630;4;28/6/2000;82;13.55;12.42;13.66;18.34;22.87;27.48;12.2;18.29;28.6;12.31;3.84;85;12.31;44.05;30.1;9.52;51.32;9.17;14.85;14.35;4.04
2000;7;7_1;Friemar;no;85603;1;26/7/2000;110;16.65;16.71;13.41;30.45;42.2;26.34;40.55;21.87;50;11.97;6.3;83;15.37;46.75;13;10.31;41.39;2.58;15.45;9.89;4.68
