year;site_no;site;date;dps;min_temp;max_temp;av_temp;precipitation;glob_radiation;ET_grass
2000;5;Wörbzig;27/4/2000;18;5;24;0;0;18.3;4.8
2000;5;Wörbzig;28/4/2000;19;10;23;0;0;14.3;3.8
2000;5;Wörbzig;29/4/2000;20;17;23;0;0;19.1;4.3
2000;5;Wörbzig;30/4/2000;21;17;23;0;0;17.4;2.7
2000;5;Wörbzig;1/5/2000;22;15;23;0;0;19.8;3.1
2000;5;Wörbzig;2/5/2000;23;12;23;0;0;23.6;4.4
2000;5;Wörbzig;3/5/2000;24;8;23;0;3;25.3;4.5
2000;5;Wörbzig;4/5/2000;25;8;24;0;0;0;5.8
2000;5;Wörbzig;5/5/2000;26;8;24;0;0;25;6.1
2000;5;Wörbzig;6/5/2000;27;10;24;0;0;25.6;6.8
2000;5;Wörbzig;7/5/2000;28;10;24;0;0;25.6;7
2000;5;Wörbzig;8/5/2000;29;11;24;0;24;22.6;5.2
2000;5;Wörbzig;9/5/2000;30;11;26;0;0;16.7;3.1
2000;5;Wörbzig;10/5/2000;31;11;26;0;0;24.1;4.3
2000;5;Wörbzig;11/5/2000;32;12;26;0;0;26.7;5.8
2000;5;Wörbzig;12/5/2000;33;5;26;0;0;27.6;4.7
2000;5;Wörbzig;13/5/2000;34;5;26;0;0;28.6;4.5
2000;5;Wörbzig;14/5/2000;35;8;27;0;0;28.6;6.2
2000;5;Wörbzig;15/5/2000;36;10;34;0;0;28.2;7
2000;5;Wörbzig;16/5/2000;37;10;32;0;0;27.8;7
2000;5;Wörbzig;17/5/2000;38;10;25;0;0;23.1;3.8
2000;5;Wörbzig;18/5/2000;39;10;20;0;0;13.2;3.6
2000;5;Wörbzig;19/5/2000;40;10;20;0;0;18.2;2.8
2000;5;Wörbzig;20/5/2000;41;10;20;0;12;13.2;1.2
2000;5;Wörbzig;21/5/2000;42;8;15;0;3;21.9;2.1
2000;5;Wörbzig;22/5/2000;43;10;20;0;0;14.4;1.1
2000;5;Wörbzig;23/5/2000;44;10;20;0;0;24.2;3.3
2000;5;Wörbzig;24/5/2000;45;13;19;0;2;12.5;2.4
2000;5;Wörbzig;25/5/2000;46;14;19;0;0;8.7;3.3
2000;5;Wörbzig;26/5/2000;47;11;19;0;0;26;4.5
2000;5;Wörbzig;27/5/2000;48;10;20;0;0;11.5;1.5
2000;5;Wörbzig;28/5/2000;49;11;19;0;0;16.6;2.5
2000;5;Wörbzig;29/5/2000;50;9;19;0;0;22.8;0.9
2000;5;Wörbzig;30/5/2000;51;9;19;0;0;16.8;2.2
2000;5;Wörbzig;31/5/2000;52;10;22;0;0;20.7;3.2
2000;5;Wörbzig;1/6/2000;53;11;25;0;0;23.4;3.7
2000;5;Wörbzig;2/6/2000;54;11;25;0;0;29.6;7
2000;5;Wörbzig;3/6/2000;55;15;29;0;5;27.4;5.4
2000;5;Wörbzig;4/6/2000;56;16;30;0;13;21.2;2.7
2000;5;Wörbzig;5/6/2000;57;18;25;0;3;20.5;1.9
2000;5;Wörbzig;6/6/2000;58;14;25;0;0;15.9;1.6
2000;5;Wörbzig;7/6/2000;59;11;20;0;2;15.1;1.1
2000;5;Wörbzig;8/6/2000;60;11;25;0;0;26.4;3.5
2000;5;Wörbzig;9/6/2000;61;8;26;0;0;30.1;6.4
2000;5;Wörbzig;10/6/2000;62;15;32;0;2;26.7;7
2000;5;Wörbzig;11/6/2000;63;11;28;0;5;16.7;3.5
2000;5;Wörbzig;12/6/2000;64;11;29;0;0;25.8;4.3
